Velocity,Max_h,Vision,ave_positive_work,std_positive_work,ave_negative_work,std_negative_work,ave_collision_work,std_collision_work,ave_rebound_work,std_rebound_work,ave_preload_work,std_preload_work,ave_pushoff_work,std_pushoff_work,Subjects,uniqsubs,v_dl,h_dl,v2_dl,h2_dl,tstepdl,pos_work_rate,neg_work_rate,std_pos_work_rate,std_neg_work_rate,PO_work_rate,CO_work_rate,RB_workrate,PL_workrate,std_PO_workrate,std_CO_workrate,std_RB_workrate,std_PL_workrate,h2v_dl,v3_dl,Step,Age,Step Length,Step Length_std,Step Width,Step Width_std,clearances_ave,clearances_std,Stride,Stance,Swing,SingleSupport,DoubleSupport,Stride_std,Stance_std,Step_std,Swing_std,SingleSupport_std,DoubleSupport_std,Net_MR
1.0,0.019,1.0,0.04151427958779167,0.005948077487579039,-0.04276485808523858,0.010954278170446674,-0.022478518211535705,0.007784924520368477,0.01926495521467477,0.004634602122441722,-0.019465720343191505,0.004531893155721919,0.02144637321080837,0.004542155636915371,0.0,0,0.3323982825406438,0.02059397355300239,0.11048861823596966,0.0004241117467017618,1.9038979988209948,0.021804886403315592,-0.02246173802993705,0.003124157644612494,0.0057536055908615925,0.011264454936183147,-0.011806576941335996,0.010118690826191719,-0.010224140345357693,0.0023857137513291888,0.0040889399144226,0.0024342701790283617,0.0023803235039525925,0.00014097401620897818,0.03672622694192517,1.9038979988209948,0,0.6187931778929188,0.0363337305229368,,,,,3.8111878972789386,2.550567197834111,1.260620699444828,1.2603004045742192,0.6435975942467754,3.8111878972789386,2.550567197834111,1.9038979988209948,1.260620699444828,1.2603004045742192,0.6435975942467754,0.09203152710896449
1.2,0.019,1.0,0.0596514266332649,0.008974949198046643,-0.05775682534991577,0.011460307941562217,-0.0346943907678451,0.00847282484516449,0.030454090373911124,0.006401557400428056,-0.022431846654408727,0.004820000354652222,0.028462863985811614,0.006247389739561731,0.0,0,0.39887793904877256,0.02059397355300239,0.1591036102597963,0.0004241117467017618,1.7371687426369926,0.03433830299220964,-0.0332476770576944,0.005166423374866176,0.006597118437766537,0.016384628209810792,-0.019971802344992462,0.017530876319868806,-0.012912877202912116,0.0035963056358464633,0.004877375834141988,0.0036850521445087716,0.0027746299115050527,0.00016916881945077382,0.0634629201556467,1.7371687426369926,0,0.6775246367977243,0.03496838567519823,0.22580095045301646,0.03623320294767617,0.03829306624965184,0.008242218029856231,3.4712654680775015,2.2873409736246395,1.1839244944528622,1.1867228729386108,0.5504458696983817,3.4712654680775015,2.2873409736246395,1.7371687426369926,1.1839244944528622,1.1867228729386108,0.5504458696983817,0.11600006976085987
1.4,0.019,1.0,0.07832032936931389,0.01080387390861003,-0.07868906943685537,0.01398788356449556,-0.05594273567992462,0.011207376080523062,0.04134126910992736,0.00765165703316648,-0.02199306499392483,0.00758630907342283,0.03625533887586681,0.006676618642520218,0.0,0,0.46535759555690126,0.02059397355300239,0.21655769174250047,0.0004241117467017618,1.6116142169142176,0.048597442581063244,-0.048826244277940495,0.006703759370711169,0.008679424280134717,0.022496288811155726,-0.03471223763900459,0.02565208762496779,-0.013646606466425501,0.0041428144356433156,0.0069541308105248644,0.004747821750925743,0.004707273610398183,0.00019736362269256942,0.10077676672864264,1.6116142169142176,0,0.7333156696498667,0.031279148837297356,,,,,3.2232586268744443,2.076542914233365,1.1467157126410794,1.145946868290878,0.46566734862333914,3.2232586268744443,2.076542914233365,1.6116142169142176,1.1467157126410794,1.145946868290878,0.46566734862333914,0.1548036104384757
0.8,0.032,1.0,0.037277744179262946,0.0065024909393995335,-0.037471751310585145,0.00871198937305029,-0.013671515969820155,0.005106647558847053,0.023027228177181384,0.005828733109584687,-0.021841355961211423,0.007200559688167969,0.013465824660997817,0.003937493198724328,0.0,0,0.26591862603251504,0.0346845870366356,0.07071271567102058,0.0012030205779019504,1.831237148785728,0.020356590190397452,-0.020462533394668313,0.003550873213614774,0.004757433726607779,0.007353402954896829,-0.007465726642169518,0.012574683837344863,-0.011927104021286468,0.0021501820238494147,0.002788632571282868,0.0031829482672135895,0.003932073840322963,0.0003199055791645289,0.01880382819426569,1.831237148785728,0,0.47614191746591705,0.03015819036746991,0.22580095045301646,0.03623320294767617,0.0339547537097844,0.017849232452366432,3.6668856809317507,2.497499573609675,1.1693861073220755,1.1670608011256511,0.6641763476600768,3.6668856809317507,2.497499573609675,1.831237148785728,1.1693861073220755,1.1670608011256511,0.6641763476600768,0.07813705669425001
1.0,0.032,1.0,0.062310551491908346,0.01229803405128476,-0.061605171786706804,0.01794689447141433,-0.03521949413196949,0.014476045509846415,0.04834749648722031,0.011219085974280167,-0.026203566916482828,0.007053708097935765,0.013803150862085821,0.005557354484045247,0.0,0,0.3323982825406438,0.0346845870366356,0.11048861823596966,0.0012030205779019504,1.5466934417238218,0.04028629708448363,-0.03983024051491844,0.0079511774728794,0.011603394691718706,0.008924296495821386,-0.02277083045798438,0.03125861607930271,-0.016941668083416978,0.0035930549222808242,0.00935935015908037,0.007253593809628017,0.004560508183233946,0.0003998819739556611,0.03672622694192517,1.5466934417238218,0,0.5026967571913525,0.03602413494805751,0.22580095045301646,0.03623320294767617,0.03840341164439331,0.012193192511787819,3.0901277638288707,2.0191420408379304,1.0709857229909405,1.071899984658863,0.4747934570649586,3.0901277638288707,2.0191420408379304,1.5466934417238218,1.0709857229909405,1.071899984658863,0.4747934570649586,0.09204405845019974
1.2,0.032,1.0,0.0766087146178117,0.013160055457150084,-0.07517371635501541,0.02216622029548182,-0.05283895399941484,0.01830268832152245,0.05601281779814726,0.011624136451164415,-0.021957085264347902,0.0076656080122803885,0.02091669709103463,0.009377414698648412,0.0,0,0.39887793904877256,0.0346845870366356,0.1591036102597963,0.0012030205779019504,1.5279685474995868,0.05013762537401472,-0.04919847105362994,0.008612779025252575,0.01450698728828894,0.013689219667030015,-0.03458117909945337,0.03665835785023737,-0.014370115995043963,0.00613717783261566,0.011978445728790369,0.007607575738510127,0.005016862437924274,0.0004798583687467933,0.0634629201556467,1.5279685474995868,0,0.5959330891549043,0.045008256975716254,0.22580095045301646,0.03623320294767617,0.04738139584925348,0.01391513556577406,3.057984963491017,1.9601478994122383,1.0978370640787793,1.0968665102911757,0.4311020372084113,3.057984963491017,1.9601478994122383,1.5279685474995868,1.0978370640787793,1.0968665102911757,0.4311020372084113,0.12199756676725605
1.4,0.032,1.0,0.08962288982100057,0.019188690908848477,-0.08858006134090214,0.023532982740487946,-0.06875761440122209,0.021118551255193994,0.058398851901610344,0.013542778353810936,-0.019095168628204578,0.007906144071446396,0.03207264456428566,0.012488768936918583,0.0,0,0.46535759555690126,0.0346845870366356,0.21655769174250047,0.0012030205779019504,1.530144529091394,0.058571519302309964,-0.05788999643942219,0.012540443431342266,0.015379581662434154,0.020960532782697675,-0.04493537250500817,0.0381655789968336,-0.012479323531315938,0.00816182308238194,0.013801670923029915,0.008850653056840775,0.005166926340050437,0.0005598347635379254,0.10077676672864264,1.530144529091394,0,0.6962453844321361,0.0471783898049767,0.22580095045301646,0.03623320294767617,0.04673200116338388,0.01148708791812301,3.0600959179790554,1.9499027336302954,1.1101931843487596,1.1107240772705789,0.4194204518208153,3.0600959179790554,1.9499027336302954,1.530144529091394,1.1101931843487596,1.1107240772705789,0.4194204518208153,0.17212746948575045
0.8,0.045,1.0,,,,,,,,,,,,,0.0,0,0.26591862603251504,0.04877520052026881,0.07071271567102058,0.002379020185792431,,,,,,,,,,,,,,0.0006326257791095419,0.01880382819426569,,0,,,,,,,,,,,0.0,,,,,,0.0,0.07927636726589855
1.0,0.045,1.0,,,,,,,,,,,,,0.0,0,0.3323982825406438,0.04877520052026881,0.11048861823596966,0.002379020185792431,,,,,,,,,,,,,,0.0007907822238869273,0.03672622694192517,,0,,,,,,,,,,,0.0,,,,,,0.0,0.09762774479421985
1.2,0.045,1.0,,,,,,,,,,,,,0.0,0,0.39887793904877256,0.04877520052026881,0.1591036102597963,0.002379020185792431,,,,,,,,,,,,,,0.0009489386686643128,0.0634629201556467,,0,,,0.22580095045301646,0.03623320294767617,0.05565707783719736,0.025398708854527094,,,,,0.0,,,,,,0.0,0.12591600647061466
1.4,0.045,1.0,,,,,,,,,,,,,0.0,0,0.46535759555690126,0.04877520052026881,0.21655769174250047,0.002379020185792431,,,,,,,,,,,,,,0.001107095113441698,0.10077676672864264,,0,,,,,,,,,,,0.0,,,,,,0.0,0.17219385254631947
0.8,0.0,1.0,,,,,,,,,,,,,1.0,1,0.26591862603251504,0.0,0.07071271567102058,0.0,2.130420281532233,,,,,,,,,,,,,0.0,0.01880382819426569,2.130420281532233,0,0.5691774339203223,0.03522465829790275,,,,,4.260559011013557,3.039310928503375,1.2212480825101821,1.221521131311231,0.9088991502210017,4.260559011013557,3.039310928503375,2.130420281532233,1.2212480825101821,1.221521131311231,0.9088991502210017,0.06742217887709868
1.0,0.0,1.0,0.029101700586628504,0.0036273652069120366,-0.02823315212463796,0.00476083138062206,-0.0131828126093165,0.0030704147852961754,0.008081259287272343,0.0023641595644009715,-0.01253720436931471,0.003807166609528481,0.023829884354953614,0.003433049271188108,1.0,1,0.3323982825406438,0.0,0.11048861823596966,0.0,1.9613763726568145,0.01483738714931511,-0.01439456114503627,0.0018493978297487747,0.0024272910834411644,0.012149572456955037,-0.006721204962543474,0.004120198142453272,-0.0063920441502679235,0.0017503266170876806,0.0015654388561523735,0.0012053574201052297,0.0019410688650090247,0.0,0.03672622694192517,1.9613763726568145,0,0.6550181555830401,0.03677239692728106,,,,,3.9247873844809416,2.7530183258491516,1.171769058631789,1.1694589776221986,0.7919173950346154,3.9247873844809416,2.7530183258491516,1.9613763726568145,1.171769058631789,1.1694589776221986,0.7919173950346154,0.08265459555631817
1.2,0.0,1.0,0.04272321584052888,0.006133695569585136,-0.03638069320816566,0.005755364377383202,-0.021420077025019604,0.006400252127119401,0.015037150323984803,0.003529121306081949,-0.013112248406454847,0.0037073751309459765,0.03127562053538485,0.005554208791607716,1.0,1,0.39887793904877256,0.0,0.1591036102597963,0.0,1.8094487137553676,0.023611178098471894,-0.020105954333826025,0.0033898145456994666,0.0031807281044392787,0.01728461287552869,-0.011837902263924314,0.008310349008332149,-0.007246543274078994,0.003069558561889491,0.0035371282305294988,0.0019503848212185783,0.0020488976022158775,0.0,0.0634629201556467,1.8094487137553676,0,0.725136761487965,0.04981568552753993,0.2081922930442147,0.03685093353673355,0.024252562092806716,0.0050047994990407236,3.6216783925908493,2.5077198706660804,1.1139585219247683,1.1136119050066982,0.6958368087486694,3.6216783925908493,2.5077198706660804,1.8094487137553676,1.1139585219247683,1.1136119050066982,0.6958368087486694,0.08873695988357
1.2,0.0,1.0,0.04272321584052888,0.006133695569585136,-0.03638069320816566,0.005755364377383202,-0.021420077025019604,0.006400252127119401,0.015037150323984803,0.003529121306081949,-0.013112248406454847,0.0037073751309459765,0.03127562053538485,0.005554208791607716,1.0,1,0.39887793904877256,0.0,0.1591036102597963,0.0,1.8094487137553676,0.023611178098471894,-0.020105954333826025,0.0033898145456994666,0.0031807281044392787,0.01728461287552869,-0.011837902263924314,0.008310349008332149,-0.007246543274078994,0.003069558561889491,0.0035371282305294988,0.0019503848212185783,0.0020488976022158775,0.0,0.0634629201556467,1.8094487137553676,0,0.725136761487965,0.04981568552753993,0.2081922930442147,0.03685093353673355,0.024252562092806716,0.0050047994990407236,3.6216783925908493,2.5077198706660804,1.1139585219247683,1.1136119050066982,0.6958368087486694,3.6216783925908493,2.5077198706660804,1.8094487137553676,1.1139585219247683,1.1136119050066982,0.6958368087486694,0.10029749905755804
1.4,0.0,1.0,0.045722953834578514,0.008713879844347298,-0.051288373810981405,0.007636076646123787,-0.03623578064411192,0.006341524422142201,0.013662331470654203,0.005025802697115532,-0.014369604838225379,0.004675575245136647,0.037189909439883595,0.006669389363031638,1.0,1,0.46535759555690126,0.0,0.21655769174250047,0.0,1.647031982685724,0.027760817224702958,-0.031139877276304184,0.005290656123227222,0.004636264945913229,0.022579955842290365,-0.0220006539187079,0.008295122143515266,-0.008724545114657494,0.0040493381022001975,0.003850274001237928,0.003051429935756459,0.0028387883746570875,0.0,0.10077676672864264,1.647031982685724,0,0.7700562794244412,0.0385203180109101,,,,,3.294170333296966,2.2507563839349953,1.0434139493619699,1.0432433174814528,0.6037886652042713,3.294170333296966,2.2507563839349953,1.647031982685724,1.0434139493619699,1.0432433174814528,0.6037886652042713,0.1370994248974792
0.8,0.005,1.0,0.026182439427839585,0.002899495853534416,-0.024951123418363884,0.0032521241153064028,-0.006943055968291087,0.0029207950536685938,0.008228734229621051,0.0028672837043721426,-0.012657045707064,0.004352178313545252,0.013384987890451332,0.004771357316173032,1.0,1,0.26591862603251504,0.0054194667244743125,0.07071271567102058,2.9370619577684336e-05,2.0977404027104973,0.012481258116594965,-0.011894285578007866,0.0013821995561452542,0.0015502986504451755,0.006380669349342056,-0.003309778445092606,0.00392266565442925,-0.006033656829372114,0.00227452229551757,0.0013923529574463192,0.0013668439148463345,0.0020746982362173073,7.810194803821506e-06,0.01880382819426569,2.0977404027104973,0,0.5604464573473783,0.021059873280170185,,,,,4.196186961670703,2.870842609727097,1.3253443519436068,1.3255319387889954,0.7722084639215019,4.196186961670703,2.870842609727097,2.0977404027104973,1.3253443519436068,1.3255319387889954,0.7722084639215019,0.06584766280534203
1.0,0.005,1.0,0.030510559210491218,0.005225293404213582,-0.029765379701793118,0.005243989321705014,-0.013042674471603746,0.0035548226137958904,0.009726449397231206,0.0026293290355363106,-0.014286506060019806,0.004583179773568796,0.02004866545913224,0.0037376390503374934,1.0,1,0.3323982825406438,0.0054194667244743125,0.11048861823596966,2.9370619577684336e-05,1.9174303764914473,0.0159122122944146,-0.015523577839764074,0.0027251541794049016,0.00273490468597904,0.010456007010704446,-0.006802163265750225,0.005072648017097162,-0.00745086039898958,0.0019492958368463424,0.0018539513389271409,0.0013712774491178709,0.0023902718084372852,9.762743504776883e-06,0.03672622694192517,1.9174303764914473,0,0.6403420201126682,0.02979757499085942,,,,,3.8360535121831405,2.5886278206779316,1.2474256915052087,1.2462662115724394,0.6711641649190078,3.8360535121831405,2.5886278206779316,1.9174303764914473,1.2474256915052087,1.2462662115724394,0.6711641649190078,0.07892007822988475
1.2,0.005,1.0,0.03916510383834032,0.005506427793668182,-0.04033691730130803,0.006418097103411086,-0.023806571171939916,0.003979431062781596,0.013949033787577308,0.003300264061142562,-0.015540142999669274,0.004717035291707475,0.024553480543785894,0.004206468405287281,1.0,1,0.39887793904877256,0.0054194667244743125,0.1591036102597963,2.9370619577684336e-05,1.763185160735478,0.02221270046420046,-0.022877300807410537,0.003123000304387364,0.0036400584841208075,0.013925639286542028,-0.013502025596681786,0.007911269955197867,-0.0088136761502615,0.002385721306509088,0.0022569558497881497,0.0018717626115716183,0.0026752920775149082,1.1715292205732259e-05,0.0634629201556467,1.763185160735478,0,0.7065966377714189,0.028591428158792044,,,,,3.5270575543714417,2.3088103168683354,1.2182472375031068,1.2178850471906888,0.5453001135447894,3.5270575543714417,2.3088103168683354,1.763185160735478,1.2182472375031068,1.2178850471906888,0.5453001135447894,0.10036985642269056
1.4,0.005,1.0,0.053313345066014414,0.008282160815698214,-0.054379726906734156,0.009180517870374723,-0.04039146259451924,0.0070149538411129345,0.01829498132336285,0.0040065593194008545,-0.013190366811635136,0.006229366504940477,0.03423712092040424,0.005425273133649807,1.0,1,0.46535759555690126,0.0054194667244743125,0.21655769174250047,2.9370619577684336e-05,1.6776273704468585,0.03177901481889491,-0.032414663628341604,0.004936829811909989,0.005472322419208843,0.020408060528533657,-0.02407654006250532,0.010905271126143904,-0.007862512882179375,0.00323389641181445,0.004181473171389906,0.0023882295854136273,0.0037132003296305315,1.3667840906687634e-05,0.10077676672864264,1.6776273704468585,0,0.7843609017478456,0.04306307335873659,,,,,3.357166737184494,2.176673339810754,1.1804933973737401,1.1801090447539895,0.4975183256928687,3.357166737184494,2.176673339810754,1.6776273704468585,1.1804933973737401,1.1801090447539895,0.4975183256928687,0.12462248806671472
0.8,0.019,1.0,0.030122433628662574,0.006728856927550536,-0.02936434154082442,0.00732674973023255,-0.00642677093053051,0.004146233110878691,0.01043651683012974,0.006530965185130853,-0.014662536166790767,0.0074806759809495135,0.013422559074235965,0.006264835360962453,1.0,1,0.26591862603251504,0.02059397355300239,0.07071271567102058,0.0004241117467017618,1.9070023227140644,0.015795698447704055,-0.01539816768499411,0.003528499597197113,0.0038420245444720003,0.007038564617547423,-0.0033700907722985186,0.005472734199545383,-0.00768878778601743,0.0032851744784695796,0.0021742150292600225,0.003424728490018785,0.003922740885969631,0.00011277921296718254,0.01880382819426569,1.9070023227140644,0,0.505902514784977,0.037617113208100746,,,,,3.8191206267696267,2.619371181473378,1.1997494452962478,1.19852752785018,0.7084747948638851,3.8191206267696267,2.619371181473378,1.9070023227140644,1.1997494452962478,1.19852752785018,0.7084747948638851,0.0628361578487709
1.0,0.019,1.0,0.03725116269985534,0.005739315834652358,-0.0358292657693872,0.006159122356350949,-0.010761585928523023,0.0037362829742860933,0.010619569988219502,0.004716661658889475,-0.022282208590620994,0.00710247649526108,0.022936751526241923,0.004501216392220738,1.0,1,0.3323982825406438,0.02059397355300239,0.11048861823596966,0.0004241117467017618,1.9091652743088257,0.01951175374973304,-0.018766979607021426,0.003006191193546698,0.003226081282345099,0.012014020910026088,-0.005636801629140796,0.0055624152246662355,-0.011671178441420066,0.002357688175451605,0.001957024373198249,0.0024705360622050104,0.003720199917124717,0.00014097401620897818,0.03672622694192517,1.9091652743088257,0,0.6330953965740167,0.04194939818580031,,,,,3.8203560626631616,2.56144688715077,1.2589091755123918,1.258909926537251,0.6502553477715748,3.8203560626631616,2.56144688715077,1.9091652743088257,1.2589091755123918,1.258909926537251,0.6502553477715748,0.06659364592751872
